receipt_id,date,supplier,invoice_number,amount_aud,tax_aud,category,project,status,file_found,local_file,image
18814601500,2025-11-26,Allclass,04 - 2360586,1948.9,177.17,"448 - Farm Equipment - Fuel, oil & maintenance",Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Allclass - 2025-11-26 - 04 - 2360586.pdf,https://rbnk.me/i/FOvK9tfKAvM
18814592880,2025-11-26,Allclass,04 - 2360589,1587.45,144.31,"448 - Farm Equipment - Fuel, oil & maintenance",Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Allclass - 2025-11-26 - 04 - 2360589.pdf,https://rbnk.me/i/kJ6jtZSz8T8
18813825620,2025-11-25,Canva,04711-10550366,17.99,1.64,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Canva - 2025-11-25 - 04711-10550366.pdf,https://rbnk.me/i/FZNhLbKo07A
18813821780,2025-11-25,Nicholas Marchesi,INV-0248,1974.5,0,490 - Veterinary & Animal Welfare,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Nicholas Marchesi - 2025-11-25 - INV-0248.pdf,https://rbnk.me/i/8H_H-tkDTsQ
18800450610,2025-11-23,Railway Corporation,PADMUZCI-0002,1.6,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Railway Corporation - 2025-11-23 - PADMUZCI-0002.pdf,https://rbnk.me/i/Icytd3B2Ph0
18785356100,2025-11-23,HighLevel,AGAPY3VP-0002,165.48,15.04,485 - Subscriptions,A Curious Tractor,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/HighLevel - 2025-11-23 - AGAPY3VP-0002.pdf,https://rbnk.me/i/QBPot_gAQgs
18782533250,2025-11-23,Qantas,081-2379505222,593.2,5.18,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-23 - 081-2379505222.pdf,https://rbnk.me/i/MoKt3ZuI6GM
18782530490,2025-11-22,Budget Car and Truck Rental (NT),349746261,148.03,13.46,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Budget Car and Truck Rental (NT) - 2025-11-22 - 349746261.pdf,https://rbnk.me/i/-FW3cn8IzwA
18782529340,2025-11-21,Budget,349746261,127.66,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Budget - 2025-11-21 - 349746261.pdf,https://rbnk.me/i/Dn5ak4S7Bbo
18782528640,2025-11-21,Supabase,WSHNYD-00016,62.69,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Supabase - 2025-11-21 - WSHNYD-00016.pdf,https://rbnk.me/i/IC_nKfd4s60
18778660400,2025-11-22,Qantas,081-2379459873-74,1636.08,14.36,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-22 - 081-2379459873-74.pdf,https://rbnk.me/i/oJqhVIOUyzo
18773959240,2025-11-21,Sunnymead Hotel,114179,238.7,21.7,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Sunnymead Hotel - 2025-11-21 - 114179.pdf,https://rbnk.me/i/fK-2RAwAj7I
18741748460,2025-11-18,Qantas,DO9ZFI,73.16,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-18 - DO9ZFI.pdf,https://rbnk.me/i/XZwumunsnO8
18741597430,2025-11-19,Qantas,E8U7E8,238.45,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-19 - E8U7E8.pdf,https://rbnk.me/i/9J8qAiUs4Xw
18710404390,2025-11-17,Carla Furnishers,25-00004816,11180,1016.36,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Carla Furnishers - 2025-11-17 - 25-00004816.pdf,https://rbnk.me/i/zlTFQSj3_fs
18710355120,2025-11-17,Maleny Hardware And Rural Supplies,178733,19.25,1.75,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-11-17 - 178733.pdf,https://rbnk.me/i/M6FJy1y47KY
18704572380,2025-11-13,Defy Manufacturing,INV-1491,5500,500,400 - Advertising & Marketing,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Defy Manufacturing - 2025-11-13 - INV-1491.pdf,https://rbnk.me/i/5cUU1civpx8
18704559170,2025-11-14,Access Auto Electrics & Air Conditioning,79304,218,19.82,451 - MV - Repairs & Maintenance,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Access Auto Electrics & Air Conditioning - 2025-11-14 - 79304.pdf,https://rbnk.me/i/K_oY_7HcrPo
18704555360,2025-10-31,Google Australia,5394093622,51.54,4.69,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Google Australia - 2025-10-31 - 5394093622.pdf,https://rbnk.me/i/qRPfbrdckSA
18703731570,2025-10-02,Cognition AI,58975172-0020,151.09,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Cognition AI - 2025-10-02 - 58975172-0020.pdf,https://rbnk.me/i/8LII8QSVE3c
18703697380,2025-10-24,Taxi Receipt,0,57.6,5.24,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Taxi Receipt - 2025-10-24 - 0 (2).pdf,https://rbnk.me/i/M0pF55ehM9c
18703697350,2025-10-24,Taxi Receipt,0,47.94,4.36,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Taxi Receipt - 2025-10-24 - 0 (2).pdf,https://rbnk.me/i/DFKYpPV9HBY
18703697200,2025-10-24,Taxi Receipt,0,65.16,5.92,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Taxi Receipt - 2025-10-24 - 0 (2).pdf,https://rbnk.me/i/KMUqKhh5gDs
18703693170,2025-10-24,Taxi Receipt,0,52.88,4.81,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Taxi Receipt - 2025-10-24 - 0 (2).pdf,https://rbnk.me/i/9pvpe3UbtEU
18703549280,2025-11-15,Tripsim,38806,44.99,0,494 - Travel - International (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Tripsim - 2025-11-15 - 38806.pdf,https://rbnk.me/i/eVVHnIluP00
18703230630,2025-11-12,SideGuide Technologies,PTJQ79UH-0001,29.14,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/SideGuide Technologies - 2025-11-12 - PTJQ79UH-0001 (2).pdf,https://rbnk.me/i/p3dd2VsvK-Y
18703230620,2025-11-12,SideGuide Technologies,PTJQ79UH-0001,29.14,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/SideGuide Technologies - 2025-11-12 - PTJQ79UH-0001 (2).pdf,https://rbnk.me/i/geR1EaD9N0k
18703227430,2025-11-15,Maleny Hardware And Rural Supplies,178638,45.1,4.1,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-11-15 - 178638.pdf,https://rbnk.me/i/mg6mubWq3nA
18703226730,2025-11-14,Apple Pty Ltd,660049406479,11.99,1.09,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Apple Pty Ltd - 2025-11-14 - 660049406479.pdf,https://rbnk.me/i/vRYJWR8E_Vg
18703157900,2025-11-15,Qantas Group Accommodation,QBG3V7EFC,718.5,65.32,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas Group Accommodation - 2025-11-15 - QBG3V7EFC.pdf,https://rbnk.me/i/fFSg4s_IK6c
18703156000,2025-11-11,Budget,349723570,518.18,47.11,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Budget - 2025-11-11 - 349723570.pdf,https://rbnk.me/i/6fYg1dQLXzk
18703153930,2025-11-15,Qantas Group Accommodation,QBTFHDVZ6,176.38,16.03,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas Group Accommodation - 2025-11-15 - QBTFHDVZ6.pdf,https://rbnk.me/i/73aEOcNqx-s
18703150010,2025-11-15,Qantas Group Accommodation,QB423VQKC,275,25,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas Group Accommodation - 2025-11-15 - QB423VQKC.pdf,https://rbnk.me/i/Z7QGUDRCL_c
18703145620,2025-11-15,Qantas Group Accommodation,QBC247MND,135,12.27,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas Group Accommodation - 2025-11-15 - QBC247MND.pdf,https://rbnk.me/i/yyK8VEDnP8U
18703145110,2025-11-15,Qantas,F738A8,218.67,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-15 - F738A8 (2).pdf,https://rbnk.me/i/6nm_P-UKXw0
18703144900,2025-11-15,Qantas,F738A8,2398.58,218.05,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-15 - F738A8 (2).pdf,https://rbnk.me/i/RSmnaYUme_4
18703085110,2025-10-06,Centre Trailer Sales,INV-2743,420,38.18,,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Centre Trailer Sales - 2025-10-06 - INV-2743.jpg,https://rbnk.me/i/pLbcGiJXSNQ
18703072600,2025-11-15,Lotte Duty Free,120120-25-030654R,131.69,0,430 - Gifts,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Lotte Duty Free - 2025-11-15 - 120120-25-030654R.jpg,https://rbnk.me/i/TRzaQDz54T4
18703026850,2025-11-15,BP,1606682,44.23,4.02,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/BP - 2025-11-15 - 1606682.jpg,https://rbnk.me/i/44kx12uPeEI
18662093760,2025-11-11,Qantas,AU875320330,1070.14,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-11 - AU875320330.pdf,https://rbnk.me/i/VglzK1Xh-Gg
18652606480,2025-11-11,Hatch Electrical,720,19947.13,1619.03,486 - Sub-contractors,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Hatch Electrical - 2025-11-11 - 720.pdf,https://rbnk.me/i/U460Nl31-Ws
18652593700,2025-11-11,Nicholas Marchesi,0,3875,0,490 - Veterinary & Animal Welfare,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Nicholas Marchesi - 2025-11-11 - 0.pdf,https://rbnk.me/i/_RkuBm3mAnU
18652003190,2025-11-04,AGL,,319.09,0,"445 - Light, Power, Heating",Rental - 601 Maleny-Kenilworth Rd,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/AGL - 2025-11-04 - 18652003190.pdf,https://rbnk.me/i/gpaN7nqKJ38
18651991090,2025-11-11,Airbnb,RCPF93RRE8,2475.91,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Airbnb - 2025-11-11 - RCPF93RRE8.pdf,https://rbnk.me/i/MrKdoEcbrH0
18651116260,2025-11-10,Qantas Group Accommodation,QAKYNAPFC,249,22.64,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas Group Accommodation - 2025-11-10 - QAKYNAPFC.pdf,https://rbnk.me/i/UvGBnMwwcaI
18641501520,2025-11-10,Qantas,081-2378894492,109.86,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-10 - 081-2378894492.pdf,https://rbnk.me/i/KDPmuyRfdkA
18637551410,2025-11-10,Kennards Hire,28093941,1236.5,112.43,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kennards Hire - 2025-11-10 - 28093941.pdf,https://rbnk.me/i/iiQe9oxzUlU
18637370200,2025-11-09,Avis,107805106,1247.62,37.91,"452 - Parking, Tolls & Taxis",A Curious Tractor,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Avis - 2025-11-09 - 107805106.pdf,https://rbnk.me/i/7w0UcQvxTzQ
18634344670,2025-11-05,Humanitix,HPJCFBWSB5,1150,0,420 - Entertainment (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Humanitix - 2025-11-05 - HPJCFBWSB5.pdf,https://rbnk.me/i/-_9c5TGoR5A
18634336930,2025-11-07,Maleny Hardware And Rural Supplies,177035,62.05,5.64,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-11-07 - 177035.pdf,https://rbnk.me/i/31u-vsi9LGo
18633964920,2025-11-09,BP,60667,110.94,10.09,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/BP - 2025-11-09 - 60667.jpg,https://rbnk.me/i/1kYi7MNUNnc
18632420080,2025-11-08,Unknown Supplier,51369461,1012.56,92.05,,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Unknown Supplier - 2025-11-08 - 51369461.jpg,https://rbnk.me/i/cYh26Tdf4-4
18631150940,2025-11-08,WizBang Technologies,1495343,249.79,22.74,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/WizBang Technologies - 2025-11-08 - 1495343.jpg,https://rbnk.me/i/5bfzdSoDGPw
18631147970,2025-11-07,Nicholas Marchesi,32,1200,0,490 - Veterinary & Animal Welfare,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Nicholas Marchesi - 2025-11-07 - 32.jpg,https://rbnk.me/i/hv9MCueNh-A
18617541100,2025-11-06,Maleny Hardware And Rural Supplies,176688,14.15,1.29,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-11-06 - 176688.pdf,https://rbnk.me/i/sHRJ417JeP4
18617532680,2025-11-04,Maleny Hardware And Rural Supplies,176295,12.85,1.17,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-11-04 - 176295.pdf,https://rbnk.me/i/Nifq4P_QVKs
18555298530,2025-10-31,Maleny Hardware And Rural Supplies,175455,161.1,14.65,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-10-31 - 175455.pdf,https://rbnk.me/i/GWSNjFnvKP8
18553434570,2025-11-02,Qantas,4415025015,325,23.64,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-02 - 4415025015.pdf,https://rbnk.me/i/n8cc2PeUS2s
18489895500,2025-10-27,Qantas Group Accommodation,E8PPRJ,131,11.9,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas Group Accommodation - 2025-10-27 - E8PPRJ.pdf,https://rbnk.me/i/GqNK1EnnA1Q
18486617230,2025-10-27,Onsite Rentals Dinkum Dunnies,INV-4683,525,47.73,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Onsite Rentals Dinkum Dunnies - 2025-10-27 - INV-4683.pdf,https://rbnk.me/i/CWZPrckKU-4
18484369330,2025-10-26,Qantas,E8PPRJ,4647.27,422.48,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-10-26 - E8PPRJ.pdf,https://rbnk.me/i/m05XBJ7Ec-E
18484288350,2025-10-19,Sunshine Glamping Co,I_SG25_071,9250,840.91,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Sunshine Glamping Co - 2025-10-19 - I_SG25_071.pdf,https://rbnk.me/i/rF_Jd95NmvQ
18416075200,2025-10-09,Stratco,95/515160,2240.82,203.72,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Stratco - 2025-10-09 - 95515160.pdf,https://rbnk.me/i/FnEHfGJNyNA
18338542640,2025-10-10,Kennards Hire,27976821,244,22.18,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kennards Hire - 2025-10-10 - 27976821.pdf,https://rbnk.me/i/5L7KJMLPqaA
18332980930,2025-10-11,Soul Essence On The Bay,11797,64.35,5.85,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Soul Essence On The Bay - 2025-10-11 - 11797.jpg,https://rbnk.me/i/SplZl7WI6XI
18312692780,2025-10-09,Darwin City Hotel,28022,155.46,14.13,494 - Travel - International (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Darwin City Hotel - 2025-10-09 - 28022.pdf,https://rbnk.me/i/EvXplls9nAM
